"","X1","Community","Gender","Literacy","Community_Group","Year","Income_source","Food_source","Education_HH","Education_spouse","Cons_Intervention_gen","Devel_Intervention_gen","Fish_NTZ","FFS","CGRN_Miombo","CGRN_Mangrove","VSLA","Association_Alliance","Food_Groups","Grains","Manufactured Cereals","Banana","Potato","Sweet Potato","Pumpkin/Carrot","Sugar","Beans/Lentils","Nuts","Vegetables","Dark Leafy Greens","Mango/Papaya","Wild Fruits","Red Meat","White Meat","Pork","Organs","Eggs","Fish","Oils/Fats","Dairy","CSB","Seeds","Salt","Inects","Weighted_Dietary_Diversity","Assets","Bicycle","Radio","Bed","Cellphone","Watch","Stove","Chair","Table","Cups & plates","Gas","Television","Axe","Machete","Mortar & pestle","Wagon","Sewing Machine","Fishing rod","Fishing net","Harpoon","Canoe","Canoe Moma","Raft","Tractor","Motorcycle","Mattress","Asset_weight_sum","TotalAssetValue","ProductiveAssetValue","NonProductiveAssetValue","Econ_dec","Chng_livli","Days_seafood","Fish_freq","Fish_sanct_impct","Prohb_fish","No_fish_spec","CF_USE_YN","CF_USE_Construction","CF_USE_Honey","CF_USE_Medicine","CF_USE_Fruit","CF_USE_Other","Mang_USE_YN","Mang_USE_Firewood","Mang_USE_Home","Mang_USE_CrabSnail","Mang_USE_FishProd","Mang_USE_medicine","Mang_USE_Honey","Mang_USE_FishTrap","Mang_USE_Other","Crop_Rotation","Legumes_BRS","Minimum_tillage","Mulching","Live_cover","Organic_Fertilizer","Any_fert","Borrow","Credit_from_A","Credit_from_B","Credit_from_C","Credit_reason","FFS_Participation"
"196",196,"Nacalela","Male",0,1,2008,"Informal_work",NA,"Complete_primary","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,1,7,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,6,4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1600,500,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,0,NA,NA,NA,NA,NA
"197",197,NA,"Male",0,1,2008,"Animal_husbandry",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,1,7,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.5,12,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,3.25,14300,7000,7300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,1,1,0,NA,NA,NA,NA,NA
"198",198,"Mavele","Male",0,1,2008,"Subsist_crops",NA,"Complete_primary","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,7,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.5,12,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,2.85,13600,6900,6700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1,1,0,NA,NA,NA,NA,NA
"199",199,NA,NA,1,1,2008,"Informal_formal_business",NA,"Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,0,8,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,8,9,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2.35,15800,7700,8100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"200",200,"Namichir","Male",0,1,2008,"Subsist_crops",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,1,8,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,11,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.3,14600,7900,6700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,0,0,NA,NA,NA,NA,NA
"201",201,NA,"Male",1,1,2008,"Fish_sale_local",NA,"Complete_secondary_or_higher","Incomplete_secondary",NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.5,11,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.95,10500,3700,6800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA
"202",202,"Monudo/Murudo","Male",1,1,2008,NA,NA,"Incomplete_secondary","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,1,8,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10,12,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.3,9200,900,8300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,0,NA,NA,NA,NA,NA
"203",203,"Namame","Male",1,1,2008,"Fish_sale_external",NA,"Complete_primary","Illiterate",0,1,0,1,0,0,1,1,8,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10,7,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3,2900,200,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,0,0,NA,NA,NA,NA,NA
"204",204,NA,"Male",1,1,2008,"Fish_sale_local",NA,"Complete_secondary_or_higher","Incomplete_secondary",NA,NA,NA,NA,NA,NA,NA,0,8,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.5,12,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.35,12000,3700,8300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA
"205",205,NA,"Male",1,1,2008,"Informal_work",NA,"Incomplete_secondary",NA,NA,NA,NA,NA,NA,NA,NA,0,8,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9,8,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.95,6700,900,5800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"206",206,NA,"Male",1,1,2008,"Informal_formal_business",NA,"Incomplete_primary","None",NA,NA,NA,NA,NA,NA,NA,0,9,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,17,8,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,9000,1000,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"207",207,NA,"Male",1,1,2008,"Informal_work",NA,"Complete_secondary_or_higher","Incomplete_secondary",NA,NA,NA,NA,NA,NA,NA,0,9,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,11.5,9,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3.6,9700,3200,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA
"208",208,"Macogone","Male",0,1,2008,"Subsist_crops",NA,"None","None",0,1,0,1,0,0,1,0,9,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,13,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,3.1,25100,16900,8200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"209",209,NA,"Male",0,1,2008,"Fish_sale_external",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,1,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,12,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,3.8,12900,7000,5900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"210",210,NA,"Male",0,1,2008,"Fish_sale_external",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,1,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,12,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,3.8,12900,7000,5900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,"Other_construction",NA
"211",211,NA,"Female",0,1,2008,"Transportation",NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,0,10,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,15,9,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.1,7300,900,6400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"212",212,NA,"Male",1,1,2008,"Fish_sale_external",NA,"Incomplete_secondary","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,1,10,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,13.5,14,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,3.75,15600,7400,8200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA
"213",213,NA,"Male",0,1,2008,"Informal_formal_business",NA,"None","Incomplete_secondary",NA,NA,NA,NA,NA,NA,NA,0,10,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,13,9,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.8,8500,700,7800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"214",214,NA,"Male",1,1,2008,"Fish_sale_local",NA,"Complete_secondary_or_higher","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,1,10,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10,11,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.35,11400,3200,8200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"215",215,NA,"Male",1,1,2008,"Fish_processing",NA,"Incomplete_primary","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,1,10,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,14,14,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,5.25,26800,18700,8100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA
"216",216,NA,"Male",1,1,2008,"Informal_work",NA,"Incomplete_secondary",NA,NA,NA,NA,NA,NA,NA,NA,0,11,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,16,8,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,11400,3500,7900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"217",217,NA,"Male",1,1,2008,"Informal_work",NA,"Complete_secondary_or_higher","Complete_primary",NA,NA,NA,NA,NA,NA,NA,1,11,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,12,13,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,4.9,16800,8700,8100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"218",218,NA,"Male",1,1,2008,"Informal_formal_business",NA,"None","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,0,11,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,17,10,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7,14200,1200,13000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"219",219,NA,"Male",1,1,2008,"Fish_processing",NA,"Complete_primary","Incomplete_secondary",NA,NA,NA,NA,NA,NA,NA,1,9,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,13.5,11,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,2.7,14000,5800,8200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,0,NA,NA,NA,NA,NA
"220",220,"Murateia","Male",1,0,2008,"Fish_processing",NA,"Incomplete_primary","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3.2,9200,900,8300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,0,NA,NA,NA,NA,NA
"221",221,"Namame","Male",1,0,2008,"Subsist_crops",NA,"Complete_primary","Illiterate",0,1,0,1,0,0,1,NA,6,1,0,1,0,0,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,10,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.6,7600,900,6700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,0,0,NA,NA,NA,NA,NA
"222",222,NA,"Male",1,0,2008,"Informal_work",NA,"Incomplete_secondary","None",NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,0,0,1,0,NA,9,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.55,8900,700,8200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA
"223",223,"Corane","Female",0,0,2008,"Subsist_crops",NA,"None",NA,1,1,1,1,1,1,0,NA,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,4200,0,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA
"224",224,"Mituco","Male",0,0,2008,"Informal_work",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.45,1100,400,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA
"225",225,NA,"Male",1,0,2008,"Subsist_crops",NA,"Complete_primary","Complete_primary",NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.5,8,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6,8600,500,8100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA
"226",226,NA,"Male",1,0,2008,NA,NA,"Incomplete_secondary","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.5,12,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.7,16100,7900,8200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA
"227",227,NA,"Male",1,0,2008,"Construction_materials",NA,"Complete_primary","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,5,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5600,700,4900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"228",228,NA,"Male",0,0,2008,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.55,5500,0,5500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,1,1,0,NA,NA,NA,NA,NA
"229",229,NA,"Male",1,0,2008,NA,NA,"Incomplete_secondary","Complete_primary",NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,11,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3.2,10300,3900,6400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"230",230,"Nacalela","Male",0,0,2008,"Fish_processing",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,NA,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,11.5,9,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,2.05,13000,6400,6600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,1,1,0,NA,NA,NA,NA,NA
"231",231,"Namame","Female",0,0,2008,NA,NA,"None",NA,0,1,0,1,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,900,200,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"232",232,NA,"Male",1,0,2008,"Subsist_crops",NA,"Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1,6600,0,6600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"233",233,NA,"Male",1,0,2008,"Subsist_crops",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2.6,15900,7900,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,1,1,0,NA,NA,NA,NA,NA
"234",234,"Murateia","Male",1,0,2008,"Informal_formal_business",NA,"Complete_primary","None",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.3,6800,500,6300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,0,NA,NA,NA,NA,NA
"235",235,"Mucoroma","Female",0,0,2008,"Remittances",NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA,NA,NA,NA
"236",236,NA,"Male",1,0,2008,NA,NA,"Incomplete_primary","Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,12,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,17.5,10,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.9,10200,3900,6300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"237",237,"Mtopa","Female",0,0,2008,"Subsist_crops",NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,0,NA,NA,NA,NA,NA
"238",238,NA,"Female",1,0,2008,"Informal_formal_business",NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,NA,5,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.45,5100,900,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"239",239,"Naheco","Female",1,0,2008,"Remittances",NA,"Incomplete_primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.3,7000,900,6100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"240",240,"Moebase","Male",0,0,2008,"Fish_sale_local",NA,"None","None",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,0,0,NA,NA,NA,NA,NA
